IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,SMR,San Marino,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,SRB,Serbia,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AFR,Africa,Country,SYC,Seychelles,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,SVK,Slovakia,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,ESP,Spain,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,SWE,Sweden,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,AMR,Americas,Country,USA,United States of America,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2010,false,,,,,,,,,,,,,,,,,,,No data,827,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2010,false,,,,,,,,,,,,,0,,,0,,0,0 [0 - 0],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2010,false,,,,,,,,,,,,,0,,,0,,0,0 [0 - 0],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2010,false,,,,,,,,,,,,,10,,,7,,15,10 [7 - 15],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2010,false,,,,,,,,,,,,,10,,,9,,13,10 [9 - 13],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2010,false,,,,,,,,,,,,,100,,,100,,100,100 [100 - 100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EUR,Europe,Country,GEO,Georgia,Year,2010,false,,,,,,,,,,,,,100,,,100,,100,100 [100 - 100],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,COG,Congo,Year,2010,false,,,,,,,,,,,,,11,,,9,,13,11 [9 - 13],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,MRT,Mauritania,Year,2010,false,,,,,,,,,,,,,11,,,9,,13,11 [9 - 13],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2010,false,,,,,,,,,,,,,12,,,10,,15,12 [10 - 15],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2010,false,,,,,,,,,,,,,13,,,11,,15,13 [11 - 15],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,BEN,Benin,Year,2010,false,,,,,,,,,,,,,13,,,11,,16,13 [11 - 16],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2010,false,,,,,,,,,,,,,14,,,10,,19,14 [10 - 19],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2010,false,,,,,,,,,,,,,14,,,12,,17,14 [12 - 17],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,AGO,Angola,Year,2010,false,,,,,,,,,,,,,15,,,13,,18,15 [13 - 18],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2010,false,,,,,,,,,,,,,15,,,13,,18,15 [13 - 18],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2010,false,,,,,,,,,,,,,16,,,12,,22,16 [12 - 22],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2010,false,,,,,,,,,,,,,17,,,14,,20,17 [14 - 20],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,TCD,Chad,Year,2010,false,,,,,,,,,,,,,17,,,14,,22,17 [14 - 22],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,GIN,Guinea,Year,2010,false,,,,,,,,,,,,,18,,,15,,23,18 [15 - 23],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2010,false,,,,,,,,,,,,,2,,,1,,3,2 [1 - 3],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,GAB,Gabon,Year,2010,false,,,,,,,,,,,,,20,,,17,,26,20 [17 - 26],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,LBR,Liberia,Year,2010,false,,,,,,,,,,,,,21,,,17,,26,21 [17 - 26],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2010,false,,,,,,,,,,,,,21,,,18,,24,21 [18 - 24],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2010,false,,,,,,,,,,,,,21,,,19,,24,21 [19 - 24],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2010,false,,,,,,,,,,,,,23,,,20,,26,23 [20 - 26],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2010,false,,,,,,,,,,,,,24,,,22,,26,24 [22 - 26],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,NGA,Nigeria,Year,2010,false,,,,,,,,,,,,,25,,,22,,30,25 [22 - 30],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,MWI,Malawi,Year,2010,false,,,,,,,,,,,,,26,,,24,,31,26 [24 - 31],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2010,false,,,,,,,,,,,,,27,,,22,,32,27 [22 - 32],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2010,false,,,,,,,,,,,,,28,,,21,,36,28 [21 - 36],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2010,false,,,,,,,,,,,,,29,,,26,,35,29 [26 - 35],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2010,false,,,,,,,,,,,,,3,,,2,,3,3 [2 - 3],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2010,false,,,,,,,,,,,,,3,,,2,,3,3 [2 - 3],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2010,false,,,,,,,,,,,,,30,,,22,,41,30 [22 - 41],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2010,false,,,,,,,,,,,,,31,,,26,,36,31 [26 - 36],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,SEN,Senegal,Year,2010,false,,,,,,,,,,,,,31,,,26,,36,31 [26 - 36],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,TGO,Togo,Year,2010,false,,,,,,,,,,,,,32,,,26,,40,32 [26 - 40],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2010,false,,,,,,,,,,,,,32,,,27,,41,32 [27 - 41],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2010,false,,,,,,,,,,,,,34,,,29,,41,34 [29 - 41],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,DZA,Algeria,Year,2010,false,,,,,,,,,,,,,34,,,31,,37,34 [31 - 37],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2010,false,,,,,,,,,,,,,35,,,30,,41,35 [30 - 41],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2010,false,,,,,,,,,,,,,36,,,23,,45,36 [23 - 45],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,MLI,Mali,Year,2010,false,,,,,,,,,,,,,36,,,31,,44,36 [31 - 44],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2010,false,,,,,,,,,,,,,38,,,34,,42,38 [34 - 42],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,UGA,Uganda,Year,2010,false,,,,,,,,,,,,,38,,,34,,44,38 [34 - 44],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,GHA,Ghana,Year,2010,false,,,,,,,,,,,,,39,,,33,,48,39 [33 - 48],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,HND,Honduras,Year,2010,false,,,,,,,,,,,,,39,,,35,,44,39 [35 - 44],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2010,false,,,,,,,,,,,,,4,,,1,,8,4 [1 - 8],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2010,false,,,,,,,,,,,,,40,,,34,,46,40 [34 - 46],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,GUY,Guyana,Year,2010,false,,,,,,,,,,,,,42,,,28,,57,42 [28 - 57],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2010,false,,,,,,,,,,,,,42,,,35,,49,42 [35 - 49],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,GMB,Gambia,Year,2010,false,,,,,,,,,,,,,46,,,35,,59,46 [35 - 59],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,KEN,Kenya,Year,2010,false,,,,,,,,,,,,,46,,,40,,54,46 [40 - 54],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2010,false,,,,,,,,,,,,,46,,,40,,54,46 [40 - 54],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,HTI,Haiti,Year,2010,false,,,,,,,,,,,,,46,,,40,,57,46 [40 - 57],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2010,false,,,,,,,,,,,,,48,,,42,,59,48 [42 - 59],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,CUB,Cuba,Year,2010,false,,,,,,,,,,,,,48,,,43,,54,48 [43 - 54],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2010,false,,,,,,,,,,,,,5,,,3,,7,5 [3 - 7],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2010,false,,,,,,,,,,,,,5,,,4,,6,5 [4 - 6],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2010,false,,,,,,,,,,,,,5,,,4,,7,5 [4 - 7],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2010,false,,,,,,,,,,,,,50,,,42,,59,50 [42 - 59],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010,false,,,,,,,,,,,,,52,,,42,,62,52 [42 - 62],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,SUR,Suriname,Year,2010,false,,,,,,,,,,,,,56,,,50,,65,56 [50 - 65],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,MUS,Mauritius,Year,2010,false,,,,,,,,,,,,,57,,,50,,65,57 [50 - 65],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,JAM,Jamaica,Year,2010,false,,,,,,,,,,,,,57,,,51,,64,57 [51 - 64],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,BDI,Burundi,Year,2010,false,,,,,,,,,,,,,59,,,49,,73,59 [49 - 73],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2010,false,,,,,,,,,,,,,60,,,54,,72,60 [54 - 72],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2010,false,,,,,,,,,,,,,61,,,49,,78,61 [49 - 78],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EUR,Europe,Country,ARM,Armenia,Year,2010,false,,,,,,,,,,,,,62,,,54,,72,62 [54 - 72],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,PRY,Paraguay,Year,2010,false,,,,,,,,,,,,,63,,,52,,76,63 [52 - 76],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,PAN,Panama,Year,2010,false,,,,,,,,,,,,,67,,,60,,74,67 [60 - 74],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,LSO,Lesotho,Year,2010,false,,,,,,,,,,,,,67,,,61,,80,67 [61 - 80],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,URY,Uruguay,Year,2010,false,,,,,,,,,,,,,68,,,51,,87,68 [51 - 87],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2010,false,,,,,,,,,,,,,68,,,61,,82,68 [61 - 82],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2010,false,,,,,,,,,,,,,69,,,58,,84,69 [58 - 84],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2010,false,,,,,,,,,,,,,69,,,64,,81,69 [64 - 81],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2010,false,,,,,,,,,,,,,7,,,6,,8,7 [6 - 8],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2010,false,,,,,,,,,,,,,71,,,62,,82,71 [62 - 82],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AMR,Americas,Country,BLZ,Belize,Year,2010,false,,,,,,,,,,,,,75,,,67,,83,75 [67 - 83],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,BWA,Botswana,Year,2010,false,,,,,,,,,,,,,75,,,68,,88,75 [68 - 88],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EUR,Europe,Country,ROU,Romania,Year,2010,false,,,,,,,,,,,,,78,,,72,,85,78 [72 - 85],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2010,false,,,,,,,,,,,,,78,,,72,,91,78 [72 - 91],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2010,false,,,,,,,,,,,,,8,,,6,,10,8 [6 - 10],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,SSD,South Sudan,Year,2010,false,,,,,,,,,,,,,8,,,6,,10,8 [6 - 10],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2010,false,,,,,,,,,,,,,8,,,7,,9,8 [7 - 9],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,NER,Niger,Year,2010,false,,,,,,,,,,,,,82,,,71,,93,82 [71 - 93],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2010,false,,,,,,,,,,,,,9,,,8,,11,9 [8 - 11],,,EN,2024-07-21T23:00:00.000Z
HIV_0000000020,Estimated number of pregnant women living with HIV,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2010,false,,,,,,,,,,,,,90,,,77,,100,90 [77 - 100],,,EN,2024-07-21T23:00:00.000Z
